ávžžuhit	ávttjit	v
CE-merket	CE-mierkkit	v
abandoneret	abandonerit	v
abastit	ruhtsuhit	v
abbonneret	abbonnerit	v
abbrevieret	abbrevierit	v
abdiseret	abdiserit	v
abonneret	abonnerit	v
aborteret	aborterit	v
absenteret	absenterit	v
absolveret	absolverit	v
absorberet	absorberit	v
abstraheret	abstraherit	v
accelereret	accelererit	v
accentueret	accentuerit	v
accepteret	accepterit	v
accompagneret	accompagnerit	v
acklimatiseret	acklimatiserit	v
acklimatiseret	acklimátiserit	v
ackorderet	ackorderit	v
ackumuleret	ackumulerit	v
ackvireret	ackvirerit	v
adapteret	adapterit	v
addalit	vaddalit	v
adderet	adderit	v
addilit	vaddalit	v
addit	vaddet	v
addjohit	addjudit	v
adhereret	adhererit	v
adjektiveret	adjektiverit	v
administreret	administrerit	v
adnostit	anestit	v
adopteret	adopterit	v
adresseret	adresserit	v
adsorberet	adsorberit	v
adstringeret	adstringerit	v
adviseret	adviserit	v
affekteret	affekterit	v
affikseret	affikserit	v
affiseret	affiserit	v
affixeret	affixerit	v
afrikaniseret	afrikaniserit	v
ageret	agerit	v
agglutineret	agglutinerit	v
agiteret	agiterit	v
ahccohaddat	ahttsuhaddat	v
ahccohallat	ahttsuhallat	v
ahccát	ahttsát	v
ahcilit	ahtselit	v
ahttohallat	ahttuhallat	v
aiddostahttit	ajdustahttet	v
aiget	ajgget	v
akkederet	akkederit	v
akklimatiseret	akklimatiserit	v
akklimatiseret	akklimátiserit	v
akkommoderet	akkommoderit	v
akkompagneret	akkompagnerit	v
akkorderet	akkorderit	v
akkrediteret	akkrediterit	v
akkumuleret	akkumulerit	v
akkvireret	akkvirerit	v
akrediteret	akrediterit	v
akselereret	akselererit	v
aksentueret	aksentuerit	v
aksepteret	aksepterit	v
aktioneret	aktionerit	v
aktiveret	aktiverit	v
aktiviseret	aktiviserit	v
aktualiseret	aktualiserit	v
aktueret	aktuerit	v
akšoneret	aksjonerit	v
akšuneret	aksjunerit	v
alarmeret	alarmerit	v
albmadit	almmadit	v
albmanahttit	almmanahttet	v
albmanit	almmanit	v
albmodit	almmudit	v
albmudit	almmudit	v
alddastit	aldastit	v
alfabehtadit	alffabehtadit	v
alfabetiseret	alfabetiserit	v
alidit	aledit	v
alieneret	alienerit	v
alistit	alestit	v
alkoholiseret	alkoholiserit	v
allieret	allierit	v
allittereret	allittererit	v
allokeret	allokerit	v
alluderet	alluderit	v
alludit	allodit	v
allut	allut	v
allánit	allánit	v
almmostahttit	almmustahttet	v
almmuhit	almodit	v
almmustahttit	almmustahttet	v
almmustuhttit	almmustuhttet	v
altereret	altererit	v
alterneret	alternerit	v
alumineret	aluminerit	v
amalgameret	amalgamerit	v
amasmit	abmastit	v
ambuleret	ambulerit	v
amerikaniseret	amerikaniserit	v
amortiseret	amortiserit	v
amputeret	amputerit	v
analyseret	anályserit	v
anašit	anatjit	v
anesteseret	anesteserit	v
anglifiseret	anglifiserit	v
angliseret	angliserit	v
anihit	anedit	v
anildit	anedit	v
animaliseret	animaliserit	v
animeret	animerit	v
anistit	anestit	v
annekteret	annekterit	v
annonseret	annonserit	v
annulleret	annullerit	v
anodiseret	anodiserit	v
anonymiseret	anonymiserit	v
anteciperet	anteciperit	v
antedateret	antedaterit	v
antesiperet	antesiperit	v
antikiseret	antikiserit	v
apokoperet	apokoperit	v
apostroferet	apostroferit	v
applauderet	applauderit	v
appliceret	applicerit	v
applikeret	applikerit	v
appliseret	appliserit	v
applåderet	applåderit	v
apporteret	apporterit	v
appreteret	appreterit	v
approberet	approberit	v
approprieret	approprierit	v
apteret	apterit	v
arkaiseret	arkaiserit	v
arkebuseret	arkebuserit	v
arkiveret	arkiverit	v
armeret	armerit	v
aromatiseret	aromatiserit	v
